"","Species","Year","Month","Day","Region","Location","Site","Lat","Lon","Sector","CaptureMeth","TL","TL10","TL20","TL50","Age","AgeClass"
"1112","Pink Snapper",2008,2,4,"Metro","Scarborough",NA,-31.875,115.7083321,"Recreational","LINE",800,800,800,800,8.25,8
"1113","Pink Snapper",2008,2,17,"South-West","Busselton",NA,NA,NA,"Recreational","LINE",730,730,720,700,8.25,8
"1114","Pink Snapper",2008,2,17,"South-West","Busselton",NA,NA,NA,"Recreational","LINE",685,680,680,650,7.25,7
"1115","Pink Snapper",2008,2,17,"South-West","Busselton",NA,NA,NA,"Recreational","LINE",834,830,820,800,8.25,8
"1116","Pink Snapper",2008,2,17,"South-West","Busselton",NA,NA,NA,"Recreational","LINE",564,560,560,550,5.25,5
"1117","Pink Snapper",2008,2,17,"South-West","Busselton",NA,NA,NA,"Recreational","LINE",680,680,680,650,6.25,6
"1118","Pink Snapper",2008,2,23,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",569,560,560,550,3.25,3
"1119","Pink Snapper",2008,2,23,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",737,730,720,700,7.25,7
"1120","Pink Snapper",2008,2,24,"Metro","Rottnest",NA,-31.95833302,115.4583321,"Recreational","LINE",653,650,640,650,6.25,6
"1121","Pink Snapper",2008,2,28,"Metro","Lancelin",NA,-31.04166698,114.9583321,"Recreational","LINE",498,490,480,450,3.25,3
"1122","Pink Snapper",2008,3,14,"South-West","Bunbury",NA,NA,NA,"Recreational","LINE",652,650,640,650,7.33333,7
"1123","Pink Snapper",2008,4,5,"Metro","Mindarie",NA,-31.70833302,115.4583321,"Recreational","LINE",425,420,420,400,3.41667,3
"1124","Pink Snapper",2008,4,9,"South-West","Bunbury",NA,NA,NA,"Recreational","LINE",793,790,780,750,7.41667,7
"1125","Pink Snapper",2008,4,17,"Metro","Stragglers",NA,NA,NA,"Recreational","LINE",695,690,680,650,7.41667,7
"1126","Pink Snapper",2008,4,26,"Metro","Garden Island",NA,-32.20833397,115.625,"Recreational","LINE",690,690,680,650,6.41667,6
"1127","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",862,860,860,850,11.5,11
"1128","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",785,780,780,750,11.5,11
"1129","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",822,820,820,800,11.5,11
"1130","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",710,710,700,700,10.5,10
"1131","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",795,790,780,750,7.5,7
"1132","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",755,750,740,750,8.5,8
"1133","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",672,670,660,650,8.5,8
"1134","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",710,710,700,700,8.5,8
"1135","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",637,630,620,600,7.5,7
"1136","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",670,670,660,650,6.5,6
"1137","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",696,690,680,650,8.5,8
"1138","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",654,650,640,650,7.5,7
"1139","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",639,630,620,600,6.5,6
"1140","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",658,650,640,650,7.5,7
"1141","Pink Snapper",2008,5,8,"South-West","Bunbury",NA,NA,NA,"Commercial","LINE",591,590,580,550,4.5,4
"1142","Pink Snapper",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",538,530,520,500,6.5,6
"1143","Pink Snapper",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",736,730,720,700,3.5,3
"1144","Pink Snapper",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",646,640,640,600,6.5,6
"1145","Pink Snapper",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",635,630,620,600,9.5,9
"1146","Pink Snapper",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",560,560,560,550,5.5,5
"1147","Pink Snapper",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",530,530,520,500,4.5,4
"1148","Pink Snapper",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",640,640,640,600,7.5,7
"1149","Pink Snapper",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",445,440,440,400,4.5,4
"1150","Pink Snapper",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",535,530,520,500,4.5,4
"1151","Pink Snapper",2008,5,13,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",514,510,500,500,5.5,5
"1152","Pink Snapper",2008,5,17,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",455,450,440,450,4.5,4
"1153","Pink Snapper",2008,5,17,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",760,760,760,750,7.5,7
"1154","Pink Snapper",2008,5,18,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",463,460,460,450,4.5,4
"1155","Pink Snapper",2008,5,18,"South-West","Bunbury",NA,-33.29166603,115.2083321,"Recreational","LINE",910,910,900,900,11.5,11
"1156","Pink Snapper",2008,5,18,"South-West","Bunbury",NA,-33.04166603,114.9583321,"Recreational","LINE",871,870,860,850,20.5,20
"1157","Pink Snapper",2008,5,18,"South-West","Bunbury",NA,NA,NA,"Recreational","LINE",820,820,820,800,7.5,7
"1158","Pink Snapper",2008,5,18,"South-West","Bunbury",NA,NA,NA,"Recreational","LINE",621,620,620,600,5.5,5
"1159","Pink Snapper",2008,5,18,"South-West","Bunbury",NA,NA,NA,"Recreational","LINE",512,510,500,500,4.5,4
"1160","Pink Snapper",2008,5,25,"Metro","Hale Rd. Reef",NA,-31.875,115.7083321,"Recreational","LINE",732,730,720,700,7.5,7
"1161","Pink Snapper",2008,5,25,"Metro","Hale Rd. Reef",NA,-31.875,115.7083321,"Recreational","LINE",456,450,440,450,3.5,3
"1162","Pink Snapper",2008,6,2,"Metro","Hillarys",NA,-31.79166698,115.4583321,"Recreational","LINE",549,540,540,500,6.58333,6
"1163","Pink Snapper",2008,6,2,"Metro","Hillarys",NA,-31.79166698,115.4583321,"Recreational","LINE",438,430,420,400,2.58333,2
"1164","Pink Snapper",2008,7,13,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",561,560,560,550,5.66667,5
"1165","Pink Snapper",2008,7,13,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",605,600,600,600,3.66667,3
"1166","Pink Snapper",2008,7,13,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",563,560,560,550,4.66667,4
"1167","Breaksea Cod",2010,9,15,"South-West","Cape Naturaliste",NA,NA,NA,"Recreational","LINE",532,530,520,500,NA,NA
"1168","Breaksea Cod",2006,6,18,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",310,310,300,300,NA,NA
"1169","Breaksea Cod",2006,6,18,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",360,360,360,350,NA,NA
"1170","Breaksea Cod",2006,7,4,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",352,350,340,350,NA,NA
"1171","Breaksea Cod",2006,7,13,"Metro","South West Bank",NA,NA,NA,"Recreational","LINE",382,380,380,350,NA,NA
"1172","Breaksea Cod",2006,9,15,"Metro","South West Bank",NA,NA,NA,"Recreational","LINE",428,420,420,400,NA,NA
"1173","Breaksea Cod",2006,9,27,"Metro","South West Bank",NA,NA,NA,"Recreational","LINE",331,330,320,300,NA,NA
"1174","Breaksea Cod",2006,9,27,"Metro","South West Bank",NA,NA,NA,"Recreational","LINE",392,390,380,350,NA,NA
"1175","Breaksea Cod",2009,10,15,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",355,350,340,350,NA,NA
"1176","Breaksea Cod",2009,10,15,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",410,410,400,400,NA,NA
"1177","Breaksea Cod",2006,10,31,"Metro","Rottnest",NA,NA,NA,"Recreational","LINE",327,320,320,300,NA,NA
"1178","Breaksea Cod",2006,11,10,"Metro","Mandurah",NA,NA,NA,"Recreational","LINE",333,330,320,300,NA,NA
"1179","Breaksea Cod",2008,4,5,"South-West","Cape Naturaliste",NA,-33.375,114.875,"Recreational","LINE",357,350,340,350,NA,NA
"1180","Breaksea Cod",2008,5,4,"South-West","Canal Rocks",NA,NA,NA,"Recreational","LINE",405,400,400,400,NA,NA
"1181","Breaksea Cod",2008,7,1,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",381,380,380,350,NA,NA
"1182","Breaksea Cod",2008,7,1,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",426,420,420,400,NA,NA
"1183","Breaksea Cod",2008,7,1,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",464,460,460,450,NA,NA
"1184","Breaksea Cod",2008,7,1,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",389,380,380,350,NA,NA
"1185","Breaksea Cod",2008,8,15,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",319,310,300,300,NA,NA
"1186","Breaksea Cod",2008,8,15,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",404,400,400,400,NA,NA
"1187","Breaksea Cod",2008,8,15,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",342,340,340,300,NA,NA
"1188","Breaksea Cod",2008,8,25,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",374,370,360,350,NA,NA
"1189","Breaksea Cod",2008,9,29,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",427,420,420,400,NA,NA
"1190","Breaksea Cod",2008,9,29,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",363,360,360,350,NA,NA
"1191","Breaksea Cod",2008,10,11,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",416,410,400,400,NA,NA
"1192","Breaksea Cod",2008,10,30,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",449,440,440,400,NA,NA
"1193","Breaksea Cod",2008,10,31,"Metro","Lancelin",NA,-30.95833302,114.9583321,"Recreational","LINE",406,400,400,400,NA,NA
"1194","Breaksea Cod",2008,10,31,"Metro","Lancelin",NA,-30.95833302,114.9583321,"Recreational","LINE",360,360,360,350,NA,NA
"1195","Breaksea Cod",2008,10,31,"Metro","Lancelin",NA,-30.95833302,114.9583321,"Recreational","LINE",316,310,300,300,NA,NA
"1196","Breaksea Cod",2008,10,31,"Metro","Lancelin",NA,-30.95833302,114.9583321,"Recreational","LINE",306,300,300,300,NA,NA
"1197","Breaksea Cod",2008,11,1,"South-West","Bunbury",NA,NA,NA,"Recreational","LINE",412,410,400,400,NA,NA
"1198","Breaksea Cod",2008,11,3,"Metro","Dawesville",NA,NA,NA,"Recreational","LINE",351,350,340,350,NA,NA
"1199","Breaksea Cod",2008,11,6,"South-West","Canal Rocks",NA,NA,NA,"Recreational","LINE",465,460,460,450,NA,NA
"1200","Breaksea Cod",2008,11,8,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",383,380,380,350,NA,NA
"1201","Breaksea Cod",2008,11,8,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",507,500,500,500,NA,NA
"1202","Breaksea Cod",2008,11,8,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",487,480,480,450,NA,NA
"1203","Breaksea Cod",2008,11,22,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",411,410,400,400,NA,NA
"1204","Breaksea Cod",2008,11,22,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",418,410,400,400,NA,NA
"1205","Breaksea Cod",2008,12,6,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",417,410,400,400,NA,NA
"1206","Breaksea Cod",2008,12,13,"Metro","Garden Island",NA,-32.20833397,115.5416679,"Recreational","LINE",410,410,400,400,NA,NA
"1207","Breaksea Cod",2008,12,14,"South-West","Cape Naturaliste",NA,-33.375,115.0416679,"Recreational","LINE",455,450,440,450,NA,NA
"1208","Breaksea Cod",2008,12,14,"South-West","Cape Naturaliste",NA,-33.375,115.0416679,"Recreational","LINE",427,420,420,400,NA,NA
"1209","Breaksea Cod",2008,12,30,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",381,380,380,350,NA,NA
"1210","Breaksea Cod",2008,12,30,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",424,420,420,400,NA,NA
"1211","Breaksea Cod",2008,12,30,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",325,320,320,300,NA,NA
"1212","Breaksea Cod",2009,1,17,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",361,360,360,350,NA,NA
"1213","Breaksea Cod",2009,1,17,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",368,360,360,350,NA,NA
"1214","Breaksea Cod",2009,1,17,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",437,430,420,400,NA,NA
"1215","Breaksea Cod",2009,1,24,"South-West","Bunbury",NA,-33.29166603,115.2083321,"Recreational","LINE",349,340,340,300,NA,NA
"1216","Breaksea Cod",2009,1,25,"South-West","Augusta",NA,NA,NA,"Recreational","LINE",340,340,340,300,NA,NA
"1217","Breaksea Cod",2009,3,8,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",386,380,380,350,NA,NA
"1218","Breaksea Cod",2009,3,8,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",441,440,440,400,NA,NA
"1219","Breaksea Cod",2009,3,8,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",396,390,380,350,NA,NA
"1220","Breaksea Cod",2009,4,1,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",411,410,400,400,NA,NA
"1221","Breaksea Cod",2009,4,5,"Metro","Five Fathom Bank",NA,NA,NA,"Recreational","LINE",404,400,400,400,NA,NA
"1222","Breaksea Cod",2009,4,5,"Metro","Five Fathom Bank",NA,NA,NA,"Recreational","LINE",366,360,360,350,NA,NA
"1223","Breaksea Cod",2009,4,5,"Metro","Five Fathom Bank",NA,NA,NA,"Recreational","LINE",325,320,320,300,NA,NA
"1224","Breaksea Cod",2009,4,27,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",408,400,400,400,NA,NA
"1225","Breaksea Cod",2009,5,1,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",361,360,360,350,NA,NA
"1226","Breaksea Cod",2009,5,9,"Metro","Hale Rd. Reef",NA,NA,NA,"Recreational","LINE",362,360,360,350,NA,NA
"1227","Breaksea Cod",2009,5,16,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",339,330,320,300,NA,NA
"1228","Breaksea Cod",2009,5,16,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",396,390,380,350,NA,NA
"1229","Breaksea Cod",2009,5,24,"Metro","Scarborough",NA,NA,NA,"Recreational","LINE",342,340,340,300,NA,NA
"1230","Breaksea Cod",2009,5,31,"Metro","Scarborough",NA,NA,NA,"Recreational","LINE",370,370,360,350,NA,NA
"1231","Breaksea Cod",2009,6,1,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",442,440,440,400,NA,NA
"1232","Breaksea Cod",2009,6,1,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",351,350,340,350,NA,NA
"1233","Breaksea Cod",2009,6,6,"Metro","Scarborough",NA,NA,NA,"Recreational","LINE",361,360,360,350,NA,NA
"1234","Breaksea Cod",2009,6,7,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",420,420,420,400,NA,NA
"1235","Breaksea Cod",2009,6,7,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",410,410,400,400,NA,NA
"1236","Breaksea Cod",2009,6,7,"Metro","Garden Island",NA,NA,NA,"Recreational","LINE",470,470,460,450,NA,NA
"1237","Breaksea Cod",2009,6,11,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",445,440,440,400,NA,NA
"1238","Breaksea Cod",2009,7,4,"Metro","Dawesville",NA,NA,NA,"Recreational","LINE",389,380,380,350,NA,NA
"1239","Breaksea Cod",2009,7,4,"Metro","Dawesville",NA,NA,NA,"Recreational","LINE",448,440,440,400,NA,NA
"1240","Breaksea Cod",2009,7,4,"Metro","Dawesville",NA,NA,NA,"Recreational","LINE",370,370,360,350,NA,NA
"1241","Breaksea Cod",2009,7,4,"Metro","Dawesville",NA,NA,NA,"Recreational","LINE",403,400,400,400,NA,NA
"1242","Breaksea Cod",2009,7,4,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",400,400,400,400,NA,NA
"1243","Breaksea Cod",2009,7,5,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",313,310,300,300,NA,NA
"1244","Breaksea Cod",2009,7,5,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",403,400,400,400,NA,NA
"1245","Breaksea Cod",2009,7,26,"Metro","Lancelin",NA,NA,NA,"Recreational","LINE",301,300,300,300,NA,NA
"1246","Breaksea Cod",2009,10,1,"Metro","Lancelin",NA,NA,NA,"Recreational","LINE",385,380,380,350,NA,NA
"1247","Breaksea Cod",2009,10,1,"Metro","Lancelin",NA,NA,NA,"Recreational","LINE",335,330,320,300,NA,NA
"1248","Breaksea Cod",2009,10,2,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",410,410,400,400,NA,NA
"1249","Breaksea Cod",2010,1,3,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",470,470,460,450,NA,NA
"1250","Breaksea Cod",2010,2,5,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",385,380,380,350,NA,NA
"1251","Breaksea Cod",2010,2,7,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",404,400,400,400,NA,NA
"1252","Breaksea Cod",2010,2,7,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",323,320,320,300,NA,NA
"1253","Breaksea Cod",2010,2,7,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",317,310,300,300,NA,NA
"1254","Breaksea Cod",2010,3,20,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",494,490,480,450,NA,NA
"1255","Breaksea Cod",2010,3,1,"Metro","Ocean Reef",NA,NA,NA,"Recreational","LINE",369,360,360,350,NA,NA
"1256","Breaksea Cod",2010,3,13,"Metro","Rottnest",NA,NA,NA,"Recreational","LINE",396,390,380,350,NA,NA
"1257","Breaksea Cod",2010,3,13,"Metro","Rottnest",NA,NA,NA,"Recreational","LINE",428,420,420,400,NA,NA
"1258","Breaksea Cod",2010,3,15,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",502,500,500,500,NA,NA
"1259","Breaksea Cod",2010,4,1,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",416,410,400,400,NA,NA
"1260","Breaksea Cod",2010,4,6,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",442,440,440,400,NA,NA
"1261","Breaksea Cod",2010,4,8,"Metro","Two Rocks",NA,NA,NA,"Recreational","LINE",489,480,480,450,NA,NA
"1262","Breaksea Cod",2010,5,1,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",355,350,340,350,NA,NA
"1263","Breaksea Cod",2010,5,15,"South-West","Bunbury",NA,NA,NA,"Recreational","LINE",426,420,420,400,NA,NA
"1264","Breaksea Cod",2010,5,16,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",473,470,460,450,NA,NA
"1265","Breaksea Cod",2010,5,16,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",461,460,460,450,NA,NA
"1266","Breaksea Cod",2010,5,20,"Metro","Lancelin",NA,NA,NA,"Recreational","LINE",341,340,340,300,NA,NA
"1267","Breaksea Cod",2010,5,20,"Metro","Lancelin",NA,NA,NA,"Recreational","LINE",345,340,340,300,NA,NA
"1268","Breaksea Cod",2010,6,1,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",390,390,380,350,NA,NA
"1269","Breaksea Cod",2010,6,1,"South-West","Geographe Bay",NA,NA,NA,"Recreational","LINE",398,390,380,350,NA,NA
"1270","Breaksea Cod",2010,6,18,"Metro","Lancelin",NA,NA,NA,"Recreational","LINE",386,380,380,350,NA,NA
"1271","Breaksea Cod",2010,6,18,"Metro","Lancelin",NA,NA,NA,"Recreational","LINE",391,390,380,350,NA,NA
"1272","Breaksea Cod",2010,6,19,"Metro","Lancelin",NA,-31.375,115.375,"Recreational","LINE",338,330,320,300,NA,NA
"1273","Breaksea Cod",2010,6,19,"Metro","Lancelin",NA,-31.375,115.375,"Recreational","LINE",450,450,440,450,NA,NA
"1274","Breaksea Cod",2010,7,4,"Metro","Mandurah",NA,-32.54166603,115.625,"Recreational","LINE",393,390,380,350,NA,NA
"1275","Breaksea Cod",2010,7,4,"Metro","Mandurah",NA,-32.54166603,115.375,"Recreational","LINE",355,350,340,350,NA,NA
"1276","Breaksea Cod",2010,7,4,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",375,370,360,350,NA,NA
"1277","Breaksea Cod",2010,7,4,"Metro","Mandurah",NA,-32.54166603,115.375,"Recreational","LINE",460,460,460,450,NA,NA
"1278","Breaksea Cod",2010,7,4,"Metro","Mandurah",NA,-32.54166603,115.375,"Recreational","LINE",513,510,500,500,NA,NA
"1279","Breaksea Cod",2010,7,4,"Metro","Mandurah",NA,NA,NA,"Recreational","LINE",432,430,420,400,NA,NA
"1280","Breaksea Cod",2010,7,4,"Metro","Mandurah",NA,NA,NA,"Recreational","LINE",327,320,320,300,NA,NA
"1281","Breaksea Cod",2010,7,6,"Metro","Two Rocks",NA,-31.45833302,115.2083321,"Recreational","LINE",388,380,380,350,NA,NA
"1282","Breaksea Cod",2010,7,6,"Metro","Two Rocks",NA,-31.45833302,115.2083321,"Recreational","LINE",495,490,480,450,NA,NA
"1283","Breaksea Cod",2010,7,20,"South-West","Naturaliste Reef",NA,-33.20833397,115.0416679,"Recreational","LINE",501,500,500,500,NA,NA
"1284","Breaksea Cod",2010,7,20,"South-West","Naturaliste Reef",NA,-33.20833397,115.0416679,"Recreational","LINE",479,470,460,450,NA,NA
"1285","Breaksea Cod",2010,7,20,"South-West","Naturaliste Reef",NA,-33.20833397,115.0416679,"Recreational","LINE",443,440,440,400,NA,NA
"1286","Breaksea Cod",2010,8,1,"South-West","Capes (Between The)",NA,-33.875,114.9583321,"Recreational","LINE",442,440,440,400,NA,NA
"1287","Breaksea Cod",2010,8,15,"Metro","Hillarys",NA,NA,NA,"Recreational","LINE",456,450,440,450,NA,NA
"1288","Breaksea Cod",2010,8,26,"South-West","Sugarloaf",NA,-33.625,114.9583321,"Recreational","LINE",405,400,400,400,NA,NA
"1289","Breaksea Cod",2010,8,27,"Metro","Two Rocks",NA,-31.45833302,115.375,"Recreational","LINE",333,330,320,300,NA,NA
"1290","Breaksea Cod",2010,8,27,"Metro","Two Rocks",NA,-31.45833302,115.375,"Recreational","LINE",457,450,440,450,NA,NA
"1291","Breaksea Cod",2010,8,28,"South-West","Cape Naturaliste",NA,NA,NA,"Recreational","LINE",506,500,500,500,NA,NA
"1292","Breaksea Cod",2010,9,1,"Metro","Mindarie",NA,NA,NA,"Recreational","LINE",470,470,460,450,NA,NA
"1293","Breaksea Cod",2010,9,3,"Metro","Two Rocks",NA,-31.625,115.2083321,"Recreational","LINE",343,340,340,300,NA,NA
"1294","Breaksea Cod",2010,9,3,"Metro","Two Rocks",NA,-31.45833302,115.2916679,"Recreational","LINE",376,370,360,350,NA,NA
