"","Species","Year","Month","Day","Region","Location","Block","Lat","Lon","Sector","CaptureMeth","TL","TL10","TL20","TL50"
"828","Redthroat Emperor",2014,8,20,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",473,470,460,450
"829","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",400,400,400,400
"830","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",358,350,340,350
"831","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",408,400,400,400
"832","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",385,380,380,350
"833","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",445,440,440,400
"834","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",442,440,440,400
"835","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",425,420,420,400
"836","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",424,420,420,400
"837","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",410,410,400,400
"838","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",385,380,380,350
"839","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",386,380,380,350
"840","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",373,370,360,350
"841","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",402,400,400,400
"842","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",397,390,380,350
"843","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",421,420,420,400
"844","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",417,410,400,400
"845","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",422,420,420,400
"846","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",438,430,420,400
"847","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",424,420,420,400
"848","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",457,450,440,450
"849","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",450,450,440,450
"850","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",418,410,400,400
"851","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",400,400,400,400
"852","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",386,380,380,350
"853","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",343,340,340,300
"854","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",381,380,380,350
"855","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",405,400,400,400
"856","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",373,370,360,350
"857","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",520,520,520,500
"858","Redthroat Emperor",2015,3,10,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",403,400,400,400
"859","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",403,400,400,400
"860","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",330,330,320,300
"861","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",420,420,420,400
"862","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",360,360,360,350
"863","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",395,390,380,350
"864","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",429,420,420,400
"865","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",342,340,340,300
"866","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",300,300,300,300
"867","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",338,330,320,300
"868","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",368,360,360,350
"869","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",408,400,400,400
"870","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",455,450,440,450
"871","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",372,370,360,350
"872","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",396,390,380,350
"873","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",382,380,380,350
"874","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",389,380,380,350
"875","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",514,510,500,500
"876","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",360,360,360,350
"877","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",563,560,560,550
"878","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",383,380,380,350
"879","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",345,340,340,300
"880","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",390,390,380,350
"881","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",497,490,480,450
"882","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",575,570,560,550
"883","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",575,570,560,550
"884","Redthroat Emperor",2015,6,15,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",542,540,540,500
"885","Redthroat Emperor",2015,8,7,"Mid","Jurien Bay","301144",-30.25,114.75,"Commercial","LINE",416,410,400,400
"886","Redthroat Emperor",2015,8,7,"Mid","Jurien Bay","301144",-30.25,114.75,"Commercial","LINE",390,390,380,350
"887","Redthroat Emperor",2015,8,7,"Mid","Jurien Bay","301144",-30.25,114.75,"Commercial","LINE",351,350,340,350
"888","Redthroat Emperor",2015,8,7,"Mid","Jurien Bay","301144",-30.25,114.75,"Commercial","LINE",386,380,380,350
"889","Redthroat Emperor",2015,8,7,"Mid","Jurien Bay","301144",-30.25,114.75,"Commercial","LINE",404,400,400,400
"890","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",428,420,420,400
"891","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",459,450,440,450
"892","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",594,590,580,550
"893","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",623,620,620,600
"894","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",438,430,420,400
"895","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",419,410,400,400
"896","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",445,440,440,400
"897","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",470,470,460,450
"898","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",336,330,320,300
"899","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",421,420,420,400
"900","Redthroat Emperor",2015,10,29,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",463,460,460,450
"901","Redthroat Emperor",2015,11,10,"Mid","Jurien Bay","301144",-30.25,114.75,"Commercial","LINE",413,410,400,400
"902","Redthroat Emperor",2016,1,25,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",272,270,260,250
"903","Redthroat Emperor",2016,1,25,"Mid","Jurien Bay",NA,NA,NA,"Recreational","LINE",322,320,320,300
"904","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",413,410,400,400
"905","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",522,520,520,500
"906","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",369,360,360,350
"907","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",375,370,360,350
"908","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",425,420,420,400
"909","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",473,470,460,450
"910","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",392,390,380,350
"911","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",456,450,440,450
"912","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",507,500,500,500
"913","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",406,400,400,400
"914","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",426,420,420,400
"915","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",467,460,460,450
"916","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",532,530,520,500
"917","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",398,390,380,350
"918","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",573,570,560,550
"919","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",378,370,360,350
"920","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",398,390,380,350
"921","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",373,370,360,350
"922","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",390,390,380,350
"923","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",496,490,480,450
"924","Redthroat Emperor",2016,2,26,"Mid","Abrolhos Easter Group",NA,NA,NA,"Commercial","LINE",437,430,420,400
"925","Redthroat Emperor",2016,5,7,"Mid","Abrolhos",NA,NA,NA,"Recreational","LINE",390,390,380,350
"926","Redthroat Emperor",2016,5,7,"Mid","Abrolhos",NA,NA,NA,"Recreational","LINE",377,370,360,350
"927","Redthroat Emperor",2016,5,7,"Mid","Abrolhos",NA,NA,NA,"Recreational","LINE",322,320,320,300
"928","Redthroat Emperor",2016,7,6,"Mid","Jurien Bay",NA,NA,NA,"Commercial","LINE",447,440,440,400
"929","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",527,520,520,500
"930","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",471,470,460,450
"931","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",542,540,540,500
"932","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",507,500,500,500
"933","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",548,540,540,500
"934","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",542,540,540,500
"935","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",492,490,480,450
"936","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",492,490,480,450
"937","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",675,670,660,650
"938","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",490,490,480,450
"939","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",460,460,460,450
"940","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",483,480,480,450
"941","Redthroat Emperor",2020,9,19,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",593,590,580,550
"942","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",560,560,560,550
"943","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",340,340,340,300
"944","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",479,470,460,450
"945","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",500,500,500,500
"946","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",575,570,560,550
"947","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",497,490,480,450
"948","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",430,430,420,400
"949","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",485,480,480,450
"950","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",580,580,580,550
"951","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",545,540,540,500
"952","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",485,480,480,450
"953","Redthroat Emperor",2020,9,29,"Mid","Dongara",NA,NA,NA,"Commercial","LINE",520,520,520,500
"954","Redthroat Emperor",2020,10,1,"Mid","Leeman",NA,NA,NA,"Commercial","LINE",405,400,400,400
"955","Redthroat Emperor",2023,9,23,"Mid","Abrolhos",NA,NA,NA,"Commercial","LINE",572,570,560,550
"956","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",459,450,440,450
"957","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",397,390,380,350
"958","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",452,450,440,450
"959","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",451,450,440,450
"960","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",425,420,420,400
"961","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",408,400,400,400
"962","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",396,390,380,350
"963","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",463,460,460,450
"964","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",425,420,420,400
"965","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",411,410,400,400
"966","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",404,400,400,400
"967","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",455,450,440,450
"968","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",375,370,360,350
"969","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",501,500,500,500
"970","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",428,420,420,400
"971","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",471,470,460,450
"972","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",391,390,380,350
"973","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",361,360,360,350
"974","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",362,360,360,350
"975","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",336,330,320,300
"976","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",401,400,400,400
"977","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",480,480,480,450
"978","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",375,370,360,350
"979","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",402,400,400,400
"980","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",420,420,420,400
"981","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",416,410,400,400
"982","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",485,480,480,450
"983","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",395,390,380,350
"984","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",421,420,420,400
"985","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",524,520,520,500
"986","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",530,530,520,500
"987","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",449,440,440,400
"988","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",374,370,360,350
"989","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",364,360,360,350
"990","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",342,340,340,300
"991","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",370,370,360,350
"992","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",421,420,420,400
"993","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",398,390,380,350
"994","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",375,370,360,350
"995","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",394,390,380,350
"996","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",394,390,380,350
"997","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",389,380,380,350
"998","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",370,370,360,350
"999","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",398,390,380,350
"1000","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",440,440,440,400
"1001","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",379,370,360,350
"1002","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",389,380,380,350
"1003","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",406,400,400,400
"1004","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",441,440,440,400
"1005","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",400,400,400,400
"1006","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",403,400,400,400
"1007","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",396,390,380,350
"1008","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",466,460,460,450
"1009","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",349,340,340,300
"1010","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",366,360,360,350
"1011","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",386,380,380,350
"1012","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",429,420,420,400
"1013","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",456,450,440,450
"1014","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",471,470,460,450
"1015","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",428,420,420,400
"1016","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",340,340,340,300
"1017","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",460,460,460,450
"1018","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",395,390,380,350
"1019","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",384,380,380,350
"1020","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",481,480,480,450
"1021","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",449,440,440,400
"1022","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",456,450,440,450
"1023","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",472,470,460,450
"1024","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",446,440,440,400
"1025","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",436,430,420,400
"1026","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",410,410,400,400
"1027","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",402,400,400,400
"1028","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",461,460,460,450
"1029","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",459,450,440,450
"1030","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",433,430,420,400
"1031","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",450,450,440,450
"1032","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",383,380,380,350
"1033","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",326,320,320,300
"1034","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",451,450,440,450
"1035","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",424,420,420,400
"1036","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",384,380,380,350
"1037","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",315,310,300,300
"1038","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",355,350,340,350
"1039","Redthroat Emperor",2006,7,5,"Mid","Blank",NA,NA,NA,"Commercial","LINE",345,340,340,300
